artist,album_name,album_year,album_category,song_name,song_genre,song_lyrics
Metallica,Garage Inc.,1998,compilation,Loverman,rock,There's devil waiting outside your door How much longer There's devil waiting outside your door How much longer  And he's bucking and braying and pawing at the floor How much longer And he's howling with pain crawling up the walls How much longer  There's devil waiting outside your door How much longer And he's weak with evil and broken by the world How much longer  And he's shouting your name and asking for more How much longer There's devil waiting outside your door How much longer  Loverman Since the world began Forever Amen 'Til end of time  Take off that dress I'm coming down I'm your loverman 'Cause am what am what am what am what am is for LOVE baby is for ONLY you that do is for loving VIRTUALLY EVERYTHING that you are is for loving almost EVERYTHING that you do is for RAPE me is for MURDER me is for ANSWERING all of my prayers is for KNOWING Your loverman's going To be the answer to all of yours  Loverman 'Til the bitter end While the empires burn down Forever and ever and ever ever Amen  I'm your loverman So help me baby So help me baby 'Cause am what am what am what am what am I'm your loverman  There's devil crawling along your floor How much longer There's devil crawling along your floor How much longer With trembling heart he's coming through your door How much longer With his straining sex in his jumping paw How much longer There's devil crawling along your floor How much longer And he's old and he's stupid and He's hungry and he's sore And he's blind and he's lame And he's dirty and he's poor Gimme more gimme more gimme more Gimme more gimme more gimme more How much longer There's devil crawling along your floor  Loverman Here stand Forever Amen 'Cause am what am what am what am what am  Forgive me baby My hands are tied And got no choice No no no no got no choice at all  I'll say it again is for LOVE baby is for yes do is for VIRTUE so ain't gonna hurt you is for EVEN if you want me to is for RENDER unto me baby is for that which is MINE is for ANY old how darling And is for ANY old time  Loverman got masterplan To take off your dress And be your man be your man  Seize the throne Seize the mantle Seize that crown 'Cause am what am what am what am plus am I'm your loverman  There's devil laying by your side How much longer There's devil laying by your side How much longer You might think he's asleep But take look at his eyes How much longer And he wants you darling to be his bride How much longer There's devil laying by your side How much longer  Loverman loverman loverman I'll be your loverman 'til the end of the time 'Til the empires burn down forever amen I'll be your loverman I'll be your loverman  I'm your loverman I'm your loverman Yeah I'm your loverman I'm your loverman Loverman I'm your loverman I'm your loverman I'm your loverman  Yeah I'm your loverman yes I'm your loverman Loverman loverman loverman forever amen  Loverman How much longer
Metallica,Garage Inc.,1998,compilation,Mercyful Fate,rock,medley of the songs Satan's Fall Curse of the Pharaohs Corpse Without Soul Into the Coven Evil  Satan's Fall They're walking by the night The moon has frozen blue Long black coats shelter for the rain Their load must get through Now bats are leaving their trees They're joining the call Seven satanic Hell preachers Heading for the hall Bringing the blood of newborn child Got to succeed if not it's Satan's fall  Curse Of The Pharaohs Away out in Egypt in the valley of kings Where the mummified pharaohs Pretend dead in their sleep Don't touch never ever steal Unless you're in for the kill Or you'll be hit by the curse of the pharaohs Yes you'll be hit and the curse is on you The curse of the pharaohs can be so deadly Just destroying your future Makin' it all shady Don't touch never ever steal Unless you're in for the kill Or you'll be hit by the curse of the pharaohs Yes you'll be hit and the curse is on you Corpse Without Soul Listen I'm corpse I'm corpse I'm corpse without soul Satan he's taken he's taken He's taken his toll And he took it on me I'm trapped I'm trapped I'm trapped in his spell Tonight I'm going I'm going I'm going to Hell inside his spell  Into The Coven Howl like wolf And witch will open the door Follow me and meet our high priestess Come come into my coven And become Lucifer's child Undress until you're naked And put on this white coat Take this white cross and go to the center of the ring Come come into my coven And become Lucifer's child  Evil was born on the cemetery Under the sign of the moon Raised from my grave by the dead And was made mercenary In the legions of Hell Now I'm king of pain I'm insane You know my only pleasure Is to hear you cry I'd love to hear you cry I'd love to see you die And I'll be the first To watch your funeral And I'll be the last to leave I'd love to hear you cry And when you're down beyond the ground I'll dig up your body again And make love to shame Oh lady cry and say goodbye Oh lady cry and say goodbye You've gotta say goodbye 'Cause will eat your mind
Metallica,Garage Inc.,1998,compilation,Astronomy,rock,Clock strikes twelve and moon drops burst Out at you from their hiding place Like acid and oil on madman's face His reasons tends to fly away Like lesser birds on the four winds Like silver scrapes in May And now the sand's become crust Most of you have gone away  Come Susie dear let's take walk Just out there upon the beach know you'll soon be married And you'll want to know where winds come from Well it's never said at all On the map that Carrie reads Behind the clock back there you know At the Four Winds Bar  Hey Hey Hey Hey  Four winds at the Four Winds Bar Two doors locked and windows barred One door left to take you in The other one just mirrors it  Hey Hey Hey Hey  Hellish glare and inference The other one's duplicate The Queenly flux eternal light Or the light that never warms Yes the light that never never warms Yes the light that never Never warms Never warms Never warms  The clock strikes twelve and moon drops burst Out at you from their hiding place Miss Carrie nurse and Susie dear Would find themselves at Four Winds Bar  It's the nexus of the crisis And the origin of storms Just the place to hopelessly Encounter time and then came me  Hey Hey Hey Hey  Call me Desdinova Eternal light These gravely digs of mine Will surely prove sight And don't forget my dog Fixed and consequent  Astronomya star
Metallica,Garage Inc.,1998,compilation,Whiskey In The Jar,rock,As was goin' over the Cork and Kerry mountains saw Captain Farrell and his money he was countin' first produced my pistol and then produced my rapier said stand and deliver or the devil he may take ya took all of his money and it was pretty penny took all of his money yeah and brought it home to Molly She swore that she'd love me no never would she leave me But the devil take that woman yeah for you know she tricked me easy  Musha ring dum doo dum da Whack for my daddyo Whack for my daddyo There's whiskey in the jaro  Being drunk and weary went to Molly's chamber Takin' my money with me but never knew the danger For about six or maybe seven in walked Captain Farrell jumped up fired off my pistols and shot him with both barrels  Musha ring dum doo dum da Whack for my daddyo Whack for my daddyo There's whiskey in the jaro  Now some men like the fishin' and some men like the fowlin' And some men like ta hear ta hear the cannon ball roarin' Me like sleepin' specially in my Molly's chamber But here am in prison here am with ball and chain yeah  Musha ring dum doo dum da Whack for my daddyo Whack for my daddyo There's whiskey in the jaro  Whiskey in the jaro Musha ring dum doo dum da Musha ring dum doo dum da Hey musha ring dum doo dum da Musha ring dum doo dum da
Metallica,Garage Inc.,1998,compilation,Tuesday's Gone,rock,Train roll on on down the line Won't you please take me far away Now feel the wind blow outside my door leave my woman at home  Tuesday's gone with the wind My baby's gone with the wind  And don't know oh where I'm going just want to be left alone When this train ends I'll try again leave my woman at home  Tuesday's gone with the wind Tuesday's gone with the wind Tuesday's gone with the wind My baby's gone with the wind  Train roll on  Tuesday's gone with the wind Tuesday's gone with the wind Tuesday's gone with the wind My baby's gone with the wind  Train roll on many miles from my home See I'm riding my blues away Tuesday you see she had to be free But somehow I've got to carry on  Tuesday's gone with the wind Tuesday's gone with the wind Tuesday's gone with the wind My baby's gone with the wind  repeat Train roll on and Tuesday's gone etc in various combinations until the end
Metallica,Garage Inc.,1998,compilation,The More I See,rock,From where stand see Pain suffering and misery  The more see the more see The less the less believe  From where stand see Hate violence and war  The more see the more see The less the less believe
Metallica,Garage Inc.,1998,compilation,Helpless,rock,I've gotta see you moving fast see you come my way See the dreams hope they last never fade away Gotta see the lights above make it loud tonight Gotta set it all afire set it all alight  See the flashing lights hear the thunder roar am gonna set you all alight Gotta make it man ain't got choice Gotta fill this hall tonight  Helpless helpless helpless helpless don't know what I'm gonna do maybe not tonight Gotta set you all afire gotta treat you right can see the flashing lights lit before your love Gotta hear the thunder roar coming from above  See the flashing lights hear the thunder roar am gonna set you all alight Gotta make it man ain't got choice Gotta fill this hall tonight  Helpless helpless helpless helpless can see the stars can see what's going on Every night alone sing my song just for fun Only time will tell if I'll make it myself someday This stage is mine music is my destiny  Cannot squeeze the life from me can see the stars can see what's going on Every night alone sing my song just for fun Only time will tell if I'll make it myself someday This stage is mine music is my destiny  Cannot squeeze the life from me
Metallica,Garage Inc.,1998,compilation,The Small Hours,rock,Look out at the darkness and you will see Just call my name and I'll be there You cannot touch me you would not dare am the chill that's in the air  And try to get through to you in my own special way As the barriers crumble at the end of the day  Dark rivers are flowing back into the past You are the fish for which cast And what of the future what is to be As the rivers flow into the sea  And try to get through to you in my own special way As the barriers crumble at the end of the day  Do not take for granted powers out there Don't step into the demon's lair Time is an illusion rising from time Steep is the mountain which we climb  And try to get through to you in my own special way As the barriers crumble at the end of the day
Metallica,Garage Inc.,1998,compilation,The Wait,rock,Motives changing day to day The fire increases masks decay look at the river white foam floats down The body's poisoned gotta sit tight  The wait the wait the wait the wait  After wakening silence grows The screams subside distortion shows Mutant thoughts of bad mouthed news Is just another birth of distorted views  The wait the wait the wait the wait  The wait the wait the wait the wait
Metallica,Garage Inc.,1998,compilation,Crash Course In Brain Surgery,rock,Look inside and you will see The words are cutting deep inside my brain Thunder burning quickly burning Knife of words is driving me insane insane yeah  Raven black is on my track He shows me how to neutralize the knife Show to me in surgery The art of fighting words to conquer life conquer life yeah  Now the wicked lance of fear Is driving from my heady mountain brain Crash course in brain surgery Has stopped the bloody knife of words again yeah yeah yeah
Metallica,Garage Inc.,1998,compilation,Last Caress / Green Hell,rock,I've got something to say killed your baby today and it Doesn't matter much to me as long as it's dead I've got something to say raped your mother today and it Doesn't matter much to me as long as she's spread  Sweet Lovely Death Just waiting for your breath Come sweet Death One Last Caress  I've got something to say killed your baby today and it Doesn't matter much to me as long as it's dead I've got something to say raped your mother today and it Doesn't matter much to me as long as she's spread  Sweet Lovely Death Just waiting for your breath Come sweet Death One Last Caress  Sweet Lovely Death Just waiting for your breath Come sweet Death One Last Caress  One Last Caress today Ohhh Ohhh Ohhh repeat  Here in this place lies the key to your death Touch it see it Here in this place is the means to your end Touch it feel it green hell  You did your best as someone could bet you never knew you would And did you run away from me bet you thought you really could  We're gonna burn in hell  Green hell Like every hell but kind of green  Green hell green hell Try let me get back up there  Green hell green hell Feel it burning in your cereal  Green hell green hell Throw your fuckin' friends inside  Green hell green hell Gotta fuckin' pay and you must stay  Green hell Cannot refill the torch of death  Green hell green hell Hell is reigning in your blood  Green hell green hell Gotta burn it all green hell  You did your best as someone could bet you never knew you would And did you run away from me bet you thought you really could  Here in this place lies the key to your death Touch it see it Here in this place is your world that ended Touch it feel it green hell  You did your best as someone could bet you never knew you would And did you run away from me bet you thought you really could You've come to this as someone told bet you never knew you would Gonna bring green hell green hell
Metallica,Garage Inc.,1998,compilation,Am I Evil?,rock,My mother was witch she was burned alive Thankless little bitch for the tears cried Take her down now don't want to see her face All blistered and burnt can't hide my disgrace  Twentyseven everyone was nice Gotta see 'em make 'em pay the price See their bodies out on the ice Take my time  Am evil Yes am Am evil am man yes am  As watched my mother die lost my head Revenge now sought to break with my bread Taking no chances you come with me I'll split you to the bone help set you free  Twentyseven everyone was nice Gotta see 'em make 'em pay the price See their bodies out on the ice Take my time  Am evil Yes am Am evil am man yes am  On with the action now I'll strip your pride I'll spread your blood around I'll see you ride Your face is scarred with steel wounds deep and neat Like double dozen before ya smells so sweet  Am evil Yes am Am evil am man  I'll make my residence I'll watch your fire You can come with me sweet desire My face is long forgot my face not my own Sweet and timely whore take me home  Am evil Yes am Am evil am man  My soul is longing for await my heir Sent to avenge my mother sweep myself My face is long forgot my face not my own Sweet and timely whore take me home  Am evil Yes am Am evil am man  Am evil Yes fucking am Am evil am man yeah
Metallica,Garage Inc.,1998,compilation,Blitzkrieg,rock,Let us have peace let us have life Let us escape the cruel night Let us have time let the sun shine Let us beware the deadly sign  The day is coming Armageddon's near Inferno's coming can we survive the blitzkrieg The blitzkrieg the blitzkrieg  Save us from fate save us from hate Save ourselves before it's too late Come to our need hear our plea Save ourselves before the earth bleeds  The day is dawning the time is near Aliens calling can we survive the blitzkrieg
Metallica,Garage Inc.,1998,compilation,Breadfan,rock,Breadfan open up your mind open up your purse Open up your bones never never gonna lose it Breadfan take it all away never give an inch Gotta make mint gotta make me million Breadfan you got it wrong some long time friend's Gonna lose it in the end who's fool Seagull give it all away stay bird stay man Stay ghost stay what you wanna be  Loser give it all away never stay with the winner With the man with all the filthy money Come on keep it on the side with ride on record On the top if you're gonna be bad boy Breadfan you got it wrong some long time friend's Gonna lose it in the end who's fool Seagull give it all away stay bird stay man Stay ghost stay what you wanna be  Breadfan open up your mind open up your purse Open up your bones never never gonna lose it Breadfan take it all away never give an inch Gotta make mint gotta make me million Breadfan you got it wrong some long time friend's Gonna lose it in the end who's fool Seagull give it all away stay bird stay man Stay ghost stay what you wanna be
Metallica,Garage Inc.,1998,compilation,The Prince,rock,Now see his face see his smile Such lonely place no golden mile Eyes tell of morbid tales of his black heart His deeds through ages past tell of his part  See his face see his smile Time to die ooh nooh nooh  Angel from below change my dreams want for glory's hour for wealth's esteem wish to sell my soul to be reborn wish for earthly riches don't want no crown of thorns  See his face see his smile Time to die ooh ooh nooh was born fool don't want to stay that way Devil take my soul with diamonds you repay don't care for heaven so don't you look for me to cry And will burn in hell from the day die  See his face see his smile Time to die ooh nooh no
Metallica,Garage Inc.,1998,compilation,Stone Cold Crazy,rock,Sleeping very soundly on Saturday morning was dreaming was Al Capone Rumours going round gotta clear out of town Smell like dry fishbone Here come the law gonna break down the door Carry me away once more Never never never want it anymore Gotta get away from this stone cold floor Crazy stone cold crazy you know  Rainy afternoon ought to kill typhoon And she's playing on my slide trombone Anymore anymore cannot take it anymore Gotta get away from this stone cold floor Crazy stone cold crazy you know  Walking down the street shooting people that meet Fully loaded Tommy gun Here come the deputy try fucking getting me Gotta fucking get up and run They got the sirens loose ran right out of juice They're gonna put me in cell If can't go to heaven let me go to hell Crazy stone cold crazy you know yeah
Metallica,Garage Inc.,1998,compilation,So What,rock,So fucking what  Well I've been to Hastings and I've been to Brighton I've been to Eastbourne too So what so what And I've been here I've been there I've been every fucking where So what so what So what so what you boring little cunt  But who cares who cares what you do Yeah who cares who cares about you you you you you  Well I've fucked queen I've fucked Bach I've even sucked an old man's cock So what so what And I've fucked sheep I've fucked goat rammed my cock right down its throat So what so what So what so what you boring little fuck  But who cares who cares what you do And who cares who cares about you you you you you  And I've drunk that I've drunk this I've spewed up on pint of piss So what so what I've had skank I've have speed I've jacked up until bleed So what so what So what so what you boring little cunt  But who cares who cares what you do Yeah who cares who cares about you you you you you you  I've had crabs I've had lice I've had the clap and that ain't nice So what so what I've fucked this I've fucked that I've even fucked school girl's twat So what so what So what so what you boring little fuck  Well who cares who cares what you do And who cares who cares about you you you you you you  So fucking what Yeah
Metallica,Garage Inc.,1998,compilation,Killing Time,rock,Sound of gunfire comes through the night Killing and hatred it's terrible sight Reports come in of the heavy attack Message is seen we're moving back  Preparations are made for the journey back It's survival supplies are packed No more nights in this eternal hell Destination is simple we move out  Killing time  You left from the line Killing time  Your turn to kill Killing time  What do you say Killing time  Aaha killing time  And he knew what he needed to keep us alive No time for cowardice kill and survive Like killer kid with switchblade knife Nasty word he'll take your life  The silence is over they attack again Killing and hatred drive me insane Reports come in of heavy attack Message is seen we're moving back  Killing time  You left from the line Killing time  Your turn to kill Killing time  What do you say Killing time  Aaha killing time  Sound of gunfire comes through the night Killing and hatred it's terrible sight Reports come in of heavy attack Message is seen we're moving back  And he knew what he needed to keep us alive No time for cowardice kill and survive Like killer kid with switchblade knife Nasty word he'll take your life  Killing time  You left from the line Killing time  Your turn to kill Killing time  What do you say Killing time  Aaha killing time
Metallica,Garage Inc.,1998,compilation,Overkill,rock,Only way to feel the noise Is when it's good and loud So good can't believe it Screamin' with the crowd  Don't sweat it Give it back to you Don't sweat it Give it back to you Overkill Overkill Overkill Shut up  On your feet you feel the beat It goes straight to your spine Shake your head you must be dead If it don't make you fly  Don't sweat it Give it back to you Don't sweat it Give it back to you Overkill Overkill Overkill Get the fuck down  Ooh yeah  Know your body's made to move It goes straight to your spine You gotta move it If it don't make you fly  Don't sweat it Give it back to you Don't sweat it Give it back to you Overkill Overkill Overkill Get on it
Metallica,Garage Inc.,1998,compilation,Damage Case,rock,Hey babe don't act so scared All want is some special care On the run from some institution All want is some constellation  And can tell by his face I'm total disgrace Put me inside this place Move over for damage case  Hey baby wait minute stop Don't run away don't call cop Ain't lookin' to victimize you All want to do is tantalize you can tell by your face I'm all over this place can tell by your face Got no time for damage case  No time baby  Hey babe don't turn away I'm here tomorrow gone today don't know what you think your game is don't care if you want your name is  And can tell by this face You're all over the place can tell by his face Move over for damage case Get the fuck over man  All right
Metallica,Garage Inc.,1998,compilation,Stone Dead Forever,rock,Get on  You think you see me In the glass You think you hear me Better listen fast think see you Gone to seed Think your reason Is your guilt and greed  You're out there on your own Your face turned to stone What ever happened to your life Stone dead forever All right  You're financial wizard Yeah top tycoon You're Sweet long lizard With silver spoon You know you've never had it Quite so good And you didn't know That you even could  Your time has come to own Your touch turned to gold What ever happened to your life Stone dead forever All right  Financial wizard top tycoon Sweet lounge lizard With silver spoon You've never had it Quite so good And you didn't know That you even could  But your time has turned to gold Your touch is turned to gold What ever happened to your life Stone dead forever  It's been long time It's been long long wait And you caught your fingers In the pearly gates You better leave your number And we'll call you You know your problem Ain't exactly new  Your time has come today Your face has turned to hey What ever happened to your life Stone dead forever That's right  Yo  Ah
Metallica,Garage Inc.,1998,compilation,Too Late Too Late,rock,Huh see that nothing's changed Insist on playing games Some waste of time you are And you're so popular Well this is it you bitch I've got to make my switch I'm just another john know what's goin' on  Your move What do have to lose Stalemate Nooh too late too late thought you was for real But you're ripoff deal Don't give me all that crap just escaped your trap think you see the joke But you're just chasin' smoke You ain't another one know what's goin' on  Your move What do have to lose Stalemate Hello too late too late Oh  Get on it  Misunderstanding me The way you feel so free I'm gonna jump the gun Oh I'm gonna hit an' run Your credibility Don't cut no ice with me Another privilege gone know what's goin' on  Your move What do have to lose Stalemate Oh oh too late too late Oh too late too late
Metallica,St. Anger,2003,album,Frantic,rock,If could have my wasted days back Would use them to get back on track Stop to warm at Karma's burning Or look ahead but keep on turning  Do have the strength To know how I'll go Can find it inside To deal with what shouldn't know  Could have my wasted days back Would use them to get back on track  You live it or lie it You live it or lie it  My lifestyle determines my death style My lifestyle determines my death style  Keep searching Keep on searching This search goes on This search goes on Keep searching Keep on searching This search goes on This search goes on  Frantic tick tick tick tick tick tock Frantic tick tick tick tick tick tock Frantic tick tick tick tick tick tock Frantic tick tick tick tick tick tock  I've worn out always being afraid An endless stream of fear that I've made Treading water full of worry This frantic tick tick talk of hurry  Do have the strength To know how I'll go Can find it inside To deal with what shouldn't know  Worn out on always being afraid An endless stream of fear that I've made  You live it or lie it You live it or lie it  My lifestyle determines my death style My lifestyle determines my death style  Keep searching Keep on searching This search goes on This search goes on Keep searching Yeah keep on searching This search goes on on and on  Frantic tick tick tick tick tick tock Frantic tick tick tick tick tick tock Frantic tick tick tick tick tick tock  Frantic tick tick tick tick tick tock  Do have the strength To know how I'll go Can find it inside To deal with what shouldn't know  Do have the strength To know how I'll go Can find it inside To deal with what shouldn't know  My lifestyle Birth Is Pain Determines my death style Life Is Pain rising tide Death Is Pain That pushes to the other side It's All The Same My lifestyle Birth Is Pain Determines my death style Life Is Pain rising tide Death Is Pain That pushes to the other side It's All The Same  Keep searching Keep on searching This search goes on on and on Keep searching Keep on searching This search goes on on and on  Frantic tick tick tick tick tick tock Frantic tick tick tick tick tick tock Frantic tick tick tick tick tick tock Frantic tick tick tick tick tick tock
Metallica,St. Anger,2003,album,St. Anger,rock,Saint Anger 'round my neck Saint Anger 'round my neck He never gets respect Saint Anger 'round my neck  x2 You flush it out You flush it out Saint Anger 'round my neck You flush it out You flush it out He never gets respect  Fuck it all and no regrets hit the lights on these dark sets need voice to let myself To let myself go free Fuck it all and fuckin' no regrets hit the lights on these dark sets Medallion noose hang myself Saint Anger 'round my neck feel my world shake Like an earth quake Hard to see clear Is it me Is it fear  I'm madly in anger with you x4  Saint Anger 'round my neck Saint Anger 'round my neck He never gets respect Saint Anger 'round my neck  x2 You flush it out You flush it out Saint Anger 'round my neck You flush it out You flush it out He never gets respect  Fuck it all and no regrets hit the lights on these dark sets need voice to let myself To let myself go free Fuck it all and fuckin' no regrets hit the lights on these dark sets Medallion noose hang myself Saint Anger 'round my neck feel my world shake Like an earth quake Hard to see clear Is it me Is it fear  I'm madly in anger with you x4  And want my anger to be healthy And want my anger just for me And need my anger not to control And want my anger to be me  And need to set my anger free x4  Set it free  Fuck it all and no regrets hit the lights on these dark sets need voice to let myself To let myself go free Fuck it all and fuckin' no regrets hit the lights on these dark sets Medallion noose hang myself Saint Anger 'round my neck feel my world shake Like an earth quake Hard to see clear Is it me Is it fear  I'm madly in anger with you x8
Metallica,St. Anger,2003,album,Some Kind Of Monster,rock,These are the eyes that can't see me These are the hands that drop your trust These are the boots that kick you around This is the tongue that speaks on the inside These are the ears that ring with hate This is the face that I'll never change This is the fist that grinds you down This is the voice of silence no more  These are the legs that in circles run This is the beating you'll never know These are the lips that taste no freedom This is the feel that's not so safe This is the face you'll never change This is the god that ain't so pure This is the god that is not pure This is the voice of silence no more  We the people Are we the people We the people Are we the people  Some kind of monster Some kind of monster Some kind of monster This monster lives  This is the face that stones you cold This is the moment that needs to breathe These are the claws that scratch these wounds This is the pain that never leaves This is the tongue that whips you down This is the burden of every man These are the screams that pierce your skin This is the voice of silence no more  This is the test of flesh and soul This is the trap that smells so good This is the flood that drains these eyes These are the looks that chill to the bone These are the fears that swing over head These are the weights that hold you down This is the end that will never end This is the voice of silence no more  We the people Are we the people We the people Are we the people  Some kind of monster Some kind of monster Some kind of monster This monster lives  This is the cloud that swallows trust This is the black that uncolors us This is the face that you hide from This is the mask that comes undone  Ominous I'm in us x4  This is the cloud that swallows trust This is the black that uncolors us This is the face that you hide from This is the mask that comes undone  Ominous I'm in us x4  Are we the people  Some kind of monster Some kind of monster Some kind of monster This monster lives
Metallica,St. Anger,2003,album,Dirty Window,rock,see my reflection in the window It looks different so different than what you see Projecting Judgement on the world This house is clean baby This house is clean  Am who think am Am who think am Am who think am Look out my window and see it's gone wrong Court is in session and slam my gavel down  I'm judge and I'm jury and I'm executioner too  Projector Protector Rejector Infector Projector Infrector Injector Defector Rejector see my reflection in the window This window clean inside dirty on the out I'm looking different than me This house is clean baby This house is clean  Am who think am Am who think am Am who think am Look out my window and see it's gone wrong Court is in session and slam my gavel down  I'm judge and I'm jury and I'm executioner too  Projector Protector Rejector Infector Projector Infrector Injector Defector Rejector drink from the cup of denial I'm judging the world from my throne drink from the cup of denial I'm judging the world from my throne
Metallica,St. Anger,2003,album,Invisible Kid,rock,Invisible kid Never see what he did Got stuck where he hid Fallen through the grid  Invisible kid Got place of his own Where hell never be known Inward hes grown  Invisible kid Locked away in his brain From the shame and the pain World down the drain  Invisible kid Suspicious of your touch Dont want no crutch But its all too much hide inside hurt inside hide inside but Ill show you  Im OK just go away Into the distance let me fade Im OK just go away Im OK but please dont stray too far  Open up your heart Im beating right here Open your mind Im being right here right now Open your heart Im beating right here Open your mind Im being right here right now  Ooh what good boy you are Out of the way and youre kept to yourself Ooh cant you see that hes not here He doesnt want the attention you give Ooh unplugging from it all Invisible kid floats alone in his room Ooh what quiet boy you are He looks so calm floating round and round in himself
Metallica,St. Anger,2003,album,My World,rock,The motherfuckers got in my head Trying to make me someone else instead  It's my world now  Mama why's it rainin' in my room Cheer up boy clouds will move on soon Heavy fog got me lost inside Gonna sit right back and enjoy this ride  It's my world now You can't have it It's my world It's my world It's my world  I'm out of my head out of my head Get 'em out of my head out of my head Get 'em out  Who's in charge of my head today Dancin' devils in angels way  It's my time now  Look out motherfuckers here come Gonna make my head home The sons of bitches tried to take my head Tried to make me someone else instead  It's my world now You can't have it It's my world It's my world It's my world  I'm out of my head out of my head Get 'em out of my head out of my head Get 'em out  Not only do not know the answer don't even know what the question is  God it feels like it only rains on me  Not only do not know the answer don't even know what the question is  I'm out of my head out of my head Get 'em out of my head out of my head Get 'em out  Enough's enough
Metallica,St. Anger,2003,album,Shoot Me Again,rock,won't go away Right here I'll stay  Stand silent in flames Stand tall 'till it fades  Shoot me again ain't dead yet  Shoot me again  All these shots take spit back at you All the shit you fake Comes back to haunt you  All the shots  All the shots take What difference did make All the shots take spit back at you won't go away with bullet in my back Right here I'll stay with bullet in my back  Shoot me take shot  I'll stand on my own with bullet in my back I'm stranded and sold with bullet in my back bite my tongue Trying not to shoot back No compromise My heart won't pump the other way  Wake the sleeping giant Wake the beast Wake the sleeping dog No Let him sleep
Metallica,St. Anger,2003,album,Sweet Amber,rock,x2 Wash your back so you won't stab mine Get in bed with your own kind Live your life so you don't see mine Drape your back so you won't shine  x2 Oh then she holds my hand And lie to get smile  x4 Using what want To get what you want  Oh Sweet Amber How sweet are you How sweet does it get How sweet are you How sweet does it get  x2 Chase the rabbit fetch the stick She rolls me over 'til I'm sick She deals in habits deals in pain run away but I'm back again  Oh then she holds my hand And lie to get smile And she squeezes tighter still lie to get smile  x4 Using what want To get what you want  Oh Sweet Amber How sweet are you How sweet does it get How sweet are you How sweet does it get  x2 She holds the pen that spells the end She traces me and draws me in  Ooh Sweet Amber Ooh Sweet Amber  How sweet are you How sweet does it get How sweet are you How sweet does it get  It's never as sweet as it seems
Metallica,St. Anger,2003,album,The Unnamed Feeling,rock,Been here before Been here before Been here before Been here before  Been here before Been here before  Been here before couldn't say liked it But do start writing all this down Just let me plug you into my world Can't you help me be uncrazy  Name this for me heat the cold air Take the chill off of my life And if could I'd turn my eyes To look inside to see what's comin'  It comes alive It comes alive It comes alive And die little more It comes alive It comes alive It comes alive Each moment here die little more Oooh die die die little more  Then the unnamed feeling It comes alive Then the unnamed feeling Takes me away  Been here before Been here before Been here before Been here before  Been here before Been here before  I'm frantic in your soothing arms can not sleep in this down filled world I've found safety in this loneliness But can not stand it anymore  Cross my heart hope not to die Swallow evil ride the sky Lose myself in crowded room You fool you fool it will be here soon  It comes alive It comes alive It comes alive And die little more It comes alive It comes alive It comes alive Each moment here die little more Oooh die die die little more  Then the unnamed feeling It comes alive Then the unnamed feeling Treats me this way And wait for this train Toes over the line And then the unnamed feeling Takes me away It takes me Then the unnamed feeling It comes alive yeayeah Then the unnamed feeling Takes me away Yeah takes me away  Get the fuck out of here just wanna get the fuck away from me rage glaze hurt hate hate it all why Why Why me cannot sleep with head like this wanna cry wanna scream rage glaze hurt hate wanna hate it all away  Then the unnamed feeling It comes alive yeayeah Then the unnamed feeling Treats me this way Then wait for this train My toes are over the line Then the unnamed feeling Takes me away Yeah it takes me away Then the unnamed feeling It comes alive Then the unnamed feeling Takes me away
Metallica,St. Anger,2003,album,Purify,rock,Tear it down Strip the layers off My turpentine Old paint old looks Cover up the past White heat white light Super white bones Bones of you and Pure if can't you help me Pure if won't you help me Purify you and Purify you and Pure if can't you help me Pure if won't you help me Purify you and Purify you and Truth and dare Peeling back the skin Acid wash Ghost white Ultra clean Wanna be skeleton Clear eyes Diamond eyes Strip the past of mine My sweet turpentine can find the dirt on anything can find the dirt on anything ain't  dancing with your skeletons ain't  dancing with what might have been
Metallica,St. Anger,2003,album,All Within My Hands,rock,All within my hands Squeeze it in crush it down All within my hands Hold it dear hold it suffocate  All within my hands Love to death smack you 'round and 'round and All within my hands Beware  Love is control I'll die if let go  Hate me now Kill all within my hands Hate me now Crush all within my hands Squeeze all within my hands Choke all within my hands Hate me now Trap all within my hands Hurry up and hate me now Kill all within my hands  All within my hands Take your fear pump me up All within my hands Let you run then pull your leash  All within my hands Under thumb under to myself All within my hands Beware  Hate me now Kill all within my hands Hate me now Crush all within my hands Squeeze all within my hands Choke all within my hands Hate me now Trap all within my hands Hurry up and hate me now Kill all within my hands again  I'll die if let go Control is love love is control I'll fall if let go Control is love love is control will only let you breath My air that you receive Then we'll see if let you love me Kill Kill Kill Kill Kill
